mission_id,drone_id,mission_date,mission_start_time,manufacturer,mission_type,battery_health_pct,battery_start_pct,wind_speed_mps,signal_strength_pct,gps_accuracy_m,payload_utilization_pct,maintenance_due,days_since_last_service,operator_experience_years,maintenance_risk,wind_risk,signal_risk,gps_risk,battery_risk,start_battery_risk,payload_risk,service_risk,ai_schedule_risk_score,schedule_priority
MSN-2022-002646,DRN-0320,2022-08-23,15:07:17,Parrot,Stockpile Measurement,88.74,98.22,1.7,99.78,1.23,26.06,No,13,7.2,0,0.11333333333333333,0.0,0.292,0.04200000000000017,0.0,0.2606,0.10833333333333334,10.33746666666667,High priority / low risk
MSN-2022-014738,DRN-0725,2022-11-10,08:16:47,DJI,Bridge Inspection,100.0,80.92,0.53,89.68,1.85,24.02,No,1,1.5,0,0.035333333333333335,0.0,0.54,0.0,0.0,0.2402,0.008333333333333333,10.342266666666669,High priority / low risk
MSN-2026-002016,DRN-0652,2026-02-19,03:09:25,Custom,Bridge Inspection,83.85,96.29,0.62,93.5,1.04,4.7,No,38,1.6,0,0.04133333333333333,0.0,0.21600000000000003,0.20500000000000018,0.0,0.047,0.31666666666666665,10.346000000000002,High priority / low risk
MSN-2024-013167,DRN-0724,2024-03-30,18:27:25,Custom,Road Survey,89.81,82.84,3.61,82.3,0.6,34.64,No,5,7.1,0,0.24066666666666667,0.06750000000000007,0.039999999999999994,0.006333333333333258,0.0,0.3464,0.041666666666666664,10.3462,High priority / low risk
MSN-2026-001121,DRN-0420,2026-01-09,21:25:05,Parrot,Network Site Survey,91.45,93.05,1.98,91.97,1.58,5.02,No,12,8.3,0,0.132,0.0,0.43200000000000005,0.0,0.0,0.050199999999999995,0.1,10.353600000000002,High priority / low risk
MSN-2024-013339,DRN-0580,2024-05-23,08:30:55,DJI,Site Survey,99.93,87.26,1.38,93.77,0.51,23.26,No,77,6.5,0,0.092,0.0,0.0040000000000000036,0.0,0.0,0.23260000000000003,0.6416666666666667,10.357466666666667,High priority / low risk
MSN-2026-003762,DRN-0209,2026-01-29,12:00:52,Custom,Solar Farm Inspection,91.03,80.86,1.86,79.8,0.35,20.32,No,44,4.9,0,0.12400000000000001,0.13000000000000006,0.0,0.0,0.0,0.2032,0.36666666666666664,10.36026666666667,High priority / low risk
MSN-2021-009255,DRN-0141,2021-01-27,10:31:14,Custom,Road Survey,93.69,98.61,3.02,83.6,0.8,24.46,No,20,1.2,0,0.20133333333333334,0.03500000000000014,0.12000000000000002,0.0,0.0,0.2446,0.16666666666666666,10.362800000000004,High priority / low risk
MSN-2021-004251,DRN-0349,2021-01-09,01:00:57,Parrot,Solar Farm Inspection,84.16,90.96,2.82,90.46,0.29,3.15,No,39,7.8,0,0.188,0.0,0.0,0.1946666666666668,0.0,0.0315,0.325,10.363333333333335,High priority / low risk
MSN-2025-008467,DRN-0221,2025-11-13,23:37:00,Custom,Precision Spraying,90.33,81.39,1.18,86.13,0.51,54.12,No,51,7.1,0,0.07866666666666666,0.0,0.0040000000000000036,0.0,0.0,0.5412,0.425,10.366266666666668,High priority / low risk
MSN-2021-008400,DRN-0121,2021-05-10,08:12:39,Autel,Thermal Inspection,91.09,99.38,1.66,74.16,0.48,21.51,No,16,5.7,0,0.11066666666666666,0.2710000000000001,0.0,0.0,0.0,0.2151,0.13333333333333333,10.366800000000001,High priority / low risk
MSN-2021-005690,DRN-0601,2021-07-12,03:49:07,Custom,Field Mapping,91.45,82.38,0.75,76.93,0.99,23.74,No,12,7.7,0,0.05,0.20174999999999982,0.196,0.0,0.0,0.23739999999999997,0.1,10.374699999999997,High priority / low risk
MSN-2021-009229,DRN-0608,2021-11-02,05:24:43,Custom,Road Survey,95.15,92.86,1.94,84.05,0.83,20.94,No,43,4.3,0,0.12933333333333333,0.02375000000000007,0.13199999999999998,0.0,0.0,0.2094,0.35833333333333334,10.379366666666668,High priority / low risk
MSN-2024-004564,DRN-0628,2024-05-03,19:48:45,Parrot,Perimeter Surveillance,93.39,94.73,3.04,84.16,0.31,21.57,No,46,5.1,0,0.20266666666666666,0.021000000000000085,0.0,0.0,0.0,0.2157,0.38333333333333336,10.395600000000002,High priority / low risk
MSN-2026-007964,DRN-0750,2026-04-02,10:04:11,Autel,Bridge Inspection,91.0,97.52,2.29,86.65,0.19,27.68,No,58,2.5,0,0.15266666666666667,0.0,0.0,0.0,0.0,0.2768,0.48333333333333334,10.4064,High priority / low risk
MSN-2023-008075,DRN-0593,2023-11-18,18:40:41,Autel,Warehouse Transfer,92.51,82.49,1.25,88.39,0.57,61.71,No,39,6.0,0,0.08333333333333333,0.0,0.02799999999999998,0.0,0.0,0.6171,0.325,10.412133333333333,High priority / low risk
MSN-2021-010624,DRN-0295,2021-11-23,21:37:06,DJI,Perimeter Surveillance,83.77,93.83,2.61,89.38,0.56,8.44,No,32,5.3,0,0.174,0.0,0.02400000000000002,0.2076666666666668,0.0,0.08439999999999999,0.26666666666666666,10.413200000000002,High priority / low risk
MSN-2022-000064,DRN-0154,2022-06-03,17:39:36,Autel,Network Site Survey,100.0,88.38,1.68,98.89,0.45,15.03,No,81,2.3,0,0.112,0.0,0.0,0.0,0.0,0.1503,0.675,10.416400000000001,High priority / low risk
MSN-2023-001623,DRN-0703,2023-01-28,13:16:48,DJI,Stockpile Measurement,96.46,83.5,1.81,82.89,0.83,27.74,No,33,6.5,0,0.12066666666666667,0.052749999999999984,0.13199999999999998,0.0,0.0,0.2774,0.275,10.421366666666668,High priority / low risk
MSN-2024-012915,DRN-0557,2024-11-17,16:41:49,Autel,Field Mapping,100.0,80.66,0.91,90.38,0.63,18.09,No,83,2.2,0,0.06066666666666667,0.0,0.052000000000000005,0.0,0.0,0.1809,0.6916666666666667,10.426533333333333,High priority / low risk
MSN-2022-008369,DRN-0430,2022-06-09,13:38:30,Autel,Tower Inspection,93.83,78.43,3.31,84.16,0.98,4.27,No,23,3.4,0,0.22066666666666668,0.021000000000000085,0.192,0.0,0.031399999999999866,0.042699999999999995,0.19166666666666668,10.430133333333334,High priority / low risk
MSN-2024-005634,DRN-0668,2024-09-24,05:50:35,Autel,Tower Inspection,92.95,97.74,0.65,89.8,1.73,15.73,No,16,2.3,0,0.043333333333333335,0.0,0.492,0.0,0.0,0.1573,0.13333333333333333,10.433066666666669,High priority / low risk
MSN-2024-012804,DRN-0660,2024-12-01,03:52:46,Autel,Road Survey,91.62,79.89,1.44,74.19,0.51,22.5,No,19,3.5,0,0.096,0.27025000000000005,0.0040000000000000036,0.0,0.0021999999999999884,0.225,0.15833333333333333,10.433433333333335,High priority / low risk
MSN-2022-012459,DRN-0358,2022-08-21,02:49:43,Custom,Thermal Inspection,89.95,92.18,2.54,86.21,0.22,26.35,No,55,5.1,0,0.16933333333333334,0.0,0.0,0.001666666666666572,0.0,0.2635,0.4583333333333333,10.44,High priority / low risk
MSN-2024-002360,DRN-0532,2024-06-13,01:47:34,Parrot,Stockpile Measurement,100.0,97.42,1.94,89.64,0.66,7.74,No,73,1.5,0,0.12933333333333333,0.0,0.06400000000000002,0.0,0.0,0.0774,0.6083333333333333,10.443866666666668,High priority / low risk
MSN-2023-006256,DRN-0381,2023-04-05,16:15:43,Parrot,Network Site Survey,95.47,96.04,3.36,88.16,0.73,28.95,No,23,5.0,0,0.224,0.0,0.092,0.0,0.0,0.2895,0.19166666666666668,10.448666666666668,High priority / low risk
MSN-2024-007995,DRN-0477,2024-03-20,08:02:03,Autel,Crop Health Survey,94.72,82.4,4.5,81.21,0.54,21.97,No,2,4.9,0,0.3,0.09475000000000015,0.016000000000000014,0.0,0.0,0.21969999999999998,0.016666666666666666,10.45376666666667,High priority / low risk
MSN-2025-009635,DRN-0101,2025-04-07,06:02:37,DJI,Road Survey,100.0,96.86,3.46,98.15,1.05,12.1,No,16,6.0,0,0.23066666666666666,0.0,0.22000000000000003,0.0,0.0,0.121,0.13333333333333333,10.456,High priority / low risk
MSN-2023-011997,DRN-0706,2023-11-09,14:03:19,Autel,Thermal Inspection,97.21,96.42,2.14,91.36,1.21,29.32,No,12,3.8,0,0.14266666666666666,0.0,0.284,0.0,0.0,0.2932,0.1,10.460266666666667,High priority / low risk
MSN-2024-002570,DRN-0412,2024-11-10,03:20:05,Custom,Perimeter Surveillance,91.19,87.9,2.52,81.8,1.1,20.53,No,4,5.1,0,0.168,0.08000000000000007,0.24000000000000005,0.0,0.0,0.2053,0.03333333333333333,10.471733333333336,High priority / low risk
MSN-2022-002136,DRN-0173,2022-05-17,14:29:32,Autel,Perimeter Surveillance,92.98,83.01,1.12,93.1,0.94,9.81,No,67,0.9,0,0.07466666666666667,0.0,0.176,0.0,0.0,0.0981,0.5583333333333333,10.4748,High priority / low risk
MSN-2022-005188,DRN-0531,2022-09-29,05:00:07,Parrot,Search and Rescue,93.07,90.06,4.79,95.86,0.48,26.46,No,16,5.7,0,0.31933333333333336,0.0,0.0,0.0,0.0,0.2646,0.13333333333333333,10.475466666666666,High priority / low risk
MSN-2024-009696,DRN-0280,2024-12-13,22:36:36,DJI,Perimeter Surveillance,90.61,95.26,4.4,99.98,0.79,17.48,No,12,7.5,0,0.29333333333333333,0.0,0.11600000000000002,0.0,0.0,0.1748,0.1,10.475733333333334,High priority / low risk
MSN-2025-009691,DRN-0141,2025-04-01,23:55:51,Parrot,Tower Inspection,93.73,98.48,3.51,99.22,0.91,14.99,No,22,6.4,0,0.23399999999999999,0.0,0.164,0.0,0.0,0.1499,0.18333333333333332,10.476533333333334,High priority / low risk
MSN-2025-005460,DRN-0282,2025-04-27,01:37:38,Autel,Site Survey,93.33,94.96,3.6,89.32,0.75,28.77,No,18,3.1,0,0.24000000000000002,0.0,0.1,0.0,0.0,0.2877,0.15,10.4816,High priority / low risk
MSN-2022-003654,DRN-0420,2022-11-25,06:09:22,DJI,Perimeter Surveillance,95.54,79.96,0.79,85.53,1.26,21.6,No,40,3.0,0,0.05266666666666667,0.0,0.304,0.0,0.000800000000000125,0.21600000000000003,0.3333333333333333,10.4824,High priority / low risk
MSN-2025-000335,DRN-0703,2025-07-08,15:25:14,Autel,Field Mapping,95.75,90.08,4.69,87.47,0.64,24.91,No,10,7.7,0,0.3126666666666667,0.0,0.05600000000000001,0.0,0.0,0.2491,0.08333333333333333,10.488800000000001,High priority / low risk
MSN-2021-008632,DRN-0533,2021-09-11,12:54:02,Custom,Precision Spraying,86.51,82.04,2.13,99.28,0.74,25.75,No,28,7.0,0,0.142,0.0,0.096,0.11633333333333316,0.0,0.2575,0.23333333333333334,10.489999999999998,High priority / low risk
MSN-2024-013873,DRN-0725,2024-03-04,19:30:33,Custom,Solar Farm Inspection,91.75,99.74,1.05,92.18,1.61,26.91,No,7,4.9,0,0.07,0.0,0.44400000000000006,0.0,0.0,0.2691,0.058333333333333334,10.492133333333335,High priority / low risk
MSN-2022-004044,DRN-0393,2022-12-28,22:08:48,Custom,Warehouse Transfer,89.61,89.85,2.03,82.96,1.05,20.91,No,20,0.9,0,0.13533333333333333,0.051000000000000156,0.22000000000000003,0.013000000000000018,0.0,0.2091,0.16666666666666666,10.496800000000004,High priority / low risk
MSN-2023-001629,DRN-0564,2023-09-19,00:43:09,Parrot,Bridge Inspection,98.25,89.49,1.56,85.4,1.33,9.14,No,34,6.6,0,0.10400000000000001,0.0,0.332,0.0,0.0,0.09140000000000001,0.2833333333333333,10.500533333333333,High priority / low risk
MSN-2023-000550,DRN-0762,2023-06-08,01:52:07,DJI,Road Survey,82.14,84.99,1.46,94.84,0.95,17.81,No,9,0.8,0,0.09733333333333333,0.0,0.18,0.26199999999999996,0.0,0.17809999999999998,0.075,10.504133333333332,High priority / low risk
MSN-2023-010901,DRN-0396,2023-09-03,16:55:26,Parrot,Field Mapping,91.03,86.85,2.4,94.38,0.36,22.75,No,62,7.4,0,0.16,0.0,0.0,0.0,0.0,0.2275,0.5166666666666667,10.506666666666668,High priority / low risk
MSN-2024-011847,DRN-0631,2024-03-21,23:00:50,Custom,Emergency Response,94.8,80.82,4.45,79.69,0.31,16.8,No,3,6.3,0,0.2966666666666667,0.13275000000000006,0.0,0.0,0.0,0.168,0.025,10.510166666666668,High priority / low risk
MSN-2024-011302,DRN-0251,2024-04-03,01:25:54,Parrot,Field Mapping,92.78,88.44,1.89,90.9,1.22,29.73,No,16,4.1,0,0.126,0.0,0.288,0.0,0.0,0.2973,0.13333333333333333,10.515733333333333,High priority / low risk
MSN-2024-007242,DRN-0558,2024-05-08,17:54:07,Autel,Thermal Inspection,98.8,99.56,1.76,90.28,1.75,2.35,No,9,4.5,0,0.11733333333333333,0.0,0.5,0.0,0.0,0.0235,0.075,10.519333333333334,High priority / low risk
MSN-2022-001458,DRN-0249,2022-08-20,03:17:34,Custom,Perimeter Surveillance,80.96,97.38,1.96,86.5,0.5,0.12,No,41,5.3,0,0.13066666666666665,0.0,0.0,0.30133333333333356,0.0,0.0012,0.3416666666666667,10.519600000000004,High priority / low risk
MSN-2022-004106,DRN-0142,2022-10-13,19:51:40,Autel,Construction Progress,77.8,98.73,1.33,90.68,0.48,8.98,No,26,1.9,0,0.08866666666666667,0.0,0.0,0.4066666666666668,0.0,0.0898,0.21666666666666667,10.529066666666669,High priority / low risk
MSN-2024-005570,DRN-0189,2024-08-23,20:26:38,Autel,Wind Turbine Inspection,88.05,85.75,4.74,94.27,0.15,27.14,No,6,3.6,0,0.316,0.0,0.0,0.0650000000000001,0.0,0.27140000000000003,0.05,10.5332,High priority / low risk
MSN-2022-000205,DRN-0741,2022-10-05,21:24:59,DJI,Emergency Response,97.5,89.76,1.66,92.0,1.19,17.63,No,34,7.6,0,0.11066666666666666,0.0,0.27599999999999997,0.0,0.0,0.17629999999999998,0.2833333333333333,10.5424,High priority / low risk
MSN-2021-000208,DRN-0179,2021-11-15,15:52:55,Parrot,Solar Farm Inspection,94.29,89.67,4.46,90.68,0.4,22.94,No,26,7.0,0,0.29733333333333334,0.0,0.0,0.0,0.0,0.22940000000000002,0.21666666666666667,10.5432,High priority / low risk
MSN-2022-000565,DRN-0467,2022-12-24,11:27:58,Custom,Perimeter Surveillance,85.69,89.63,2.1,81.58,0.83,4.98,No,20,4.0,0,0.14,0.08550000000000005,0.13199999999999998,0.14366666666666675,0.0,0.049800000000000004,0.16666666666666666,10.543400000000002,High priority / low risk
MSN-2023-004655,DRN-0458,2023-12-24,07:36:16,Custom,Perimeter Surveillance,92.56,87.86,3.06,86.44,0.93,9.15,No,35,4.5,0,0.20400000000000001,0.0,0.17200000000000001,0.0,0.0,0.0915,0.2916666666666667,10.544666666666668,High priority / low risk
MSN-2025-001355,DRN-0753,2025-05-30,17:59:51,Autel,Construction Progress,84.76,86.51,1.66,94.43,1.05,10.46,No,21,8.2,0,0.11066666666666666,0.0,0.22000000000000003,0.1746666666666665,0.0,0.10460000000000001,0.175,10.5468,High priority / low risk
MSN-2021-000740,DRN-0703,2021-12-10,19:21:59,Custom,Stockpile Measurement,100.0,79.48,1.13,99.85,1.59,27.57,No,6,3.7,0,0.07533333333333332,0.0,0.43600000000000005,0.0,0.01039999999999992,0.2757,0.05,10.550133333333333,High priority / low risk
MSN-2021-002168,DRN-0472,2021-07-04,22:21:49,Custom,Precision Spraying,83.77,81.69,3.5,86.71,0.56,10.53,No,16,8.2,0,0.23333333333333334,0.0,0.02400000000000002,0.2076666666666668,0.0,0.10529999999999999,0.13333333333333333,10.552400000000002,High priority / low risk
MSN-2024-001171,DRN-0283,2024-09-23,13:23:13,Custom,Road Survey,91.69,96.5,4.36,81.31,0.51,28.54,No,2,0.9,0,0.2906666666666667,0.09224999999999994,0.0040000000000000036,0.0,0.0,0.2854,0.016666666666666666,10.561033333333333,High priority / low risk
MSN-2025-012185,DRN-0175,2025-11-19,13:04:11,Custom,Warehouse Transfer,92.49,97.6,3.62,98.14,0.44,55.23,No,10,5.4,0,0.24133333333333334,0.0,0.0,0.0,0.0,0.5523,0.08333333333333333,10.561066666666665,High priority / low risk
MSN-2022-002741,DRN-0518,2022-01-08,19:10:33,DJI,Search and Rescue,98.57,97.61,0.63,91.67,0.88,32.41,No,59,5.7,0,0.042,0.0,0.152,0.0,0.0,0.32409999999999994,0.49166666666666664,10.561466666666666,High priority / low risk
MSN-2021-012532,DRN-0294,2021-01-08,01:08:22,Custom,Tower Inspection,88.97,78.93,4.38,81.62,0.45,1.68,No,22,7.0,0,0.292,0.08449999999999988,0.0,0.03433333333333337,0.021399999999999864,0.0168,0.18333333333333332,10.564599999999997,High priority / low risk
MSN-2023-000170,DRN-0462,2023-07-24,01:13:13,DJI,Bridge Inspection,99.97,81.82,2.37,87.07,1.41,17.67,No,7,5.7,0,0.158,0.0,0.364,0.0,0.0,0.17670000000000002,0.058333333333333334,10.568933333333334,High priority / low risk
MSN-2021-000342,DRN-0194,2021-01-24,16:23:48,DJI,Emergency Response,89.28,82.74,3.77,94.25,1.16,7.41,No,5,2.6,0,0.25133333333333335,0.0,0.26399999999999996,0.023999999999999962,0.0,0.0741,0.041666666666666664,10.5708,High priority / low risk
MSN-2021-009178,DRN-0119,2021-10-26,05:21:41,DJI,Solar Farm Inspection,87.93,82.97,2.86,82.52,0.18,5.95,No,46,3.5,0,0.19066666666666665,0.0620000000000001,0.0,0.06899999999999977,0.0,0.059500000000000004,0.38333333333333336,10.585999999999999,High priority / low risk
MSN-2025-006909,DRN-0577,2025-06-05,22:48:37,DJI,Search and Rescue,91.37,83.03,3.31,99.16,1.06,18.9,No,13,5.3,0,0.22066666666666668,0.0,0.22400000000000003,0.0,0.0,0.18899999999999997,0.10833333333333334,10.586,High priority / low risk
MSN-2025-005559,DRN-0651,2025-06-24,09:43:58,Custom,Emergency Response,92.74,79.36,1.07,99.47,1.73,0.34,No,24,3.5,0,0.07133333333333333,0.0,0.492,0.0,0.012800000000000011,0.0034000000000000002,0.2,10.586933333333334,High priority / low risk
MSN-2023-003768,DRN-0721,2023-09-10,04:08:50,DJI,Crop Health Survey,87.42,87.28,1.89,87.01,0.37,23.36,No,57,3.7,0,0.126,0.0,0.0,0.08599999999999994,0.0,0.2336,0.475,10.5948,High priority / low risk
MSN-2024-002598,DRN-0544,2024-02-23,15:24:40,Autel,Construction Progress,96.51,89.67,1.11,86.72,0.92,13.96,No,66,3.4,0,0.07400000000000001,0.0,0.168,0.0,0.0,0.1396,0.55,10.5968,High priority / low risk
MSN-2025-000237,DRN-0771,2025-01-23,19:53:05,Autel,Bridge Inspection,90.85,94.44,2.01,99.75,1.2,13.28,No,32,7.0,0,0.13399999999999998,0.0,0.27999999999999997,0.0,0.0,0.1328,0.26666666666666666,10.597066666666667,High priority / low risk
MSN-2024-014598,DRN-0124,2024-12-16,15:17:19,Autel,Construction Progress,83.77,96.25,3.75,97.46,0.35,27.43,No,0,3.9,0,0.25,0.0,0.0,0.2076666666666668,0.0,0.2743,0.0,10.601733333333335,High priority / low risk
MSN-2025-008770,DRN-0585,2025-03-17,03:48:51,Autel,Thermal Inspection,91.53,82.7,4.9,87.84,0.66,15.94,No,15,6.9,0,0.3266666666666667,0.0,0.06400000000000002,0.0,0.0,0.1594,0.125,10.607866666666668,High priority / low risk
MSN-2025-007227,DRN-0237,2025-06-17,20:10:12,Parrot,Search and Rescue,94.22,84.78,3.39,81.29,0.25,2.91,No,45,7.0,0,0.226,0.09274999999999985,0.0,0.0,0.0,0.0291,0.375,10.624299999999998,High priority / low risk
MSN-2022-003152,DRN-0759,2022-01-17,12:33:31,DJI,Bridge Inspection,85.71,95.93,1.63,73.78,0.2,10.64,No,4,5.6,0,0.10866666666666666,0.28049999999999997,0.0,0.1430000000000002,0.0,0.10640000000000001,0.03333333333333333,10.626200000000004,High priority / low risk
MSN-2024-009017,DRN-0598,2024-03-28,03:02:32,DJI,Wind Turbine Inspection,89.17,97.27,4.56,93.83,0.77,9.87,No,15,2.3,0,0.304,0.0,0.10800000000000001,0.02766666666666661,0.0,0.0987,0.125,10.626933333333334,High priority / low risk
MSN-2025-010343,DRN-0218,2025-07-11,18:42:33,Autel,Parcel Delivery,98.77,94.45,1.9,82.73,0.23,36.41,No,47,8.4,0,0.12666666666666665,0.0567499999999999,0.0,0.0,0.0,0.3641,0.39166666666666666,10.637633333333332,High priority / low risk
MSN-2023-006751,DRN-0213,2023-06-28,23:04:16,Autel,Precision Spraying,97.75,90.63,1.07,96.52,0.73,70.18,No,26,0.6,0,0.07133333333333333,0.0,0.092,0.0,0.0,0.7018000000000001,0.21666666666666667,10.6384,High priority / low risk
MSN-2022-003324,DRN-0230,2022-08-03,13:22:49,Custom,Tower Inspection,89.72,86.02,2.6,98.72,1.44,14.77,No,3,7.9,0,0.17333333333333334,0.0,0.376,0.00933333333333337,0.0,0.1477,0.025,10.639600000000002,High priority / low risk
MSN-2023-004019,DRN-0600,2023-02-24,20:00:35,Custom,Search and Rescue,88.82,98.11,0.87,83.17,0.82,7.69,No,67,3.1,0,0.058,0.04574999999999996,0.12799999999999997,0.03933333333333356,0.0,0.07690000000000001,0.5583333333333333,10.640700000000002,High priority / low risk
MSN-2022-009875,DRN-0302,2022-12-14,18:55:05,Parrot,Emergency Response,85.7,87.34,1.84,95.63,0.64,18.67,No,44,2.5,0,0.12266666666666667,0.0,0.05600000000000001,0.14333333333333323,0.0,0.1867,0.36666666666666664,10.6496,High priority / low risk
MSN-2025-010278,DRN-0569,2025-06-30,07:39:00,Custom,Search and Rescue,89.36,87.52,2.78,74.63,0.18,20.14,No,0,8.2,0,0.18533333333333332,0.2592500000000001,0.0,0.021333333333333353,0.0,0.2014,0.0,10.6537,High priority / low risk
MSN-2023-001839,DRN-0150,2023-11-09,02:38:17,Custom,Thermal Inspection,84.38,95.26,4.46,89.12,0.5,17.58,No,1,1.6,0,0.29733333333333334,0.0,0.0,0.1873333333333335,0.0,0.17579999999999998,0.008333333333333333,10.653733333333335,High priority / low risk
MSN-2022-014759,DRN-0712,2022-07-13,02:54:46,Custom,Field Mapping,96.41,88.78,1.23,91.98,1.48,24.33,No,17,6.8,0,0.082,0.0,0.392,0.0,0.0,0.2433,0.14166666666666666,10.655066666666668,High priority / low risk
MSN-2022-002643,DRN-0198,2022-09-10,00:22:33,Parrot,Tower Inspection,96.41,82.33,1.59,87.1,1.38,28.98,No,13,7.3,0,0.10600000000000001,0.0,0.352,0.0,0.0,0.2898,0.10833333333333334,10.661733333333334,High priority / low risk
MSN-2021-009282,DRN-0119,2021-02-13,17:01:15,DJI,Emergency Response,95.11,84.22,5.54,87.32,0.71,11.81,No,5,0.6,0,0.36933333333333335,0.0,0.08399999999999999,0.0,0.0,0.11810000000000001,0.041666666666666664,10.6628,High priority / low risk
MSN-2024-014309,DRN-0145,2024-03-17,10:54:58,Custom,Site Survey,92.26,81.81,2.01,80.57,0.96,25.8,No,13,3.7,0,0.13399999999999998,0.11075000000000017,0.184,0.0,0.0,0.258,0.10833333333333334,10.664833333333338,High priority / low risk
MSN-2025-011207,DRN-0209,2025-10-12,14:36:31,Custom,Field Mapping,90.34,82.01,1.91,84.81,1.26,27.41,No,16,2.9,0,0.12733333333333333,0.0047499999999999435,0.304,0.0,0.0,0.2741,0.13333333333333333,10.668966666666666,High priority / low risk
MSN-2021-012556,DRN-0452,2021-12-30,12:20:33,Custom,Road Survey,88.65,93.83,3.82,79.2,0.49,21.86,No,1,5.0,0,0.25466666666666665,0.14499999999999993,0.0,0.04499999999999981,0.0,0.2186,0.008333333333333333,10.674799999999998,High priority / low risk
MSN-2021-000952,DRN-0753,2021-06-27,21:45:10,DJI,Bridge Inspection,84.45,86.72,3.96,88.09,0.32,10.79,No,17,8.0,0,0.264,0.0,0.0,0.18499999999999991,0.0,0.1079,0.14166666666666666,10.677866666666667,High priority / low risk
MSN-2023-007279,DRN-0212,2023-06-17,22:33:35,Autel,Safety Monitoring,89.0,93.17,4.39,82.45,0.39,11.98,No,20,3.8,0,0.29266666666666663,0.06374999999999993,0.0,0.03333333333333333,0.0,0.1198,0.16666666666666666,10.677899999999998,High priority / low risk
MSN-2022-008955,DRN-0692,2022-02-21,09:12:46,Autel,Construction Progress,96.34,95.01,2.91,95.94,0.99,25.0,No,20,5.5,0,0.194,0.0,0.196,0.0,0.0,0.25,0.16666666666666666,10.678666666666667,High priority / low risk
MSN-2023-014372,DRN-0760,2023-08-06,07:53:24,Custom,Field Mapping,93.03,79.26,1.2,86.45,0.68,31.8,No,63,4.7,0,0.08,0.0,0.07200000000000002,0.0,0.014799999999999898,0.318,0.525,10.680399999999999,High priority / low risk
MSN-2025-005119,DRN-0423,2025-03-12,02:56:41,Custom,Medical Delivery,89.99,93.9,0.64,97.9,0.59,83.14,No,31,4.5,0,0.042666666666666665,0.0,0.03599999999999999,0.00033333333333350387,0.0,0.8314,0.25833333333333336,10.681866666666668,High priority / low risk
